week_end,karma_score,karma_score_7d,forum_activity_score_7d
2022-12-18,0,300,
2022-12-25,12,0,
2022-12-28,12,0,
2023-01-01,12,0,
2023-01-09,12,0,
2023-01-10,12,0,
2023-01-15,12,0,
2023-01-16,9,0,
2023-01-22,9,0,
2023-01-29,9,0,
2023-02-05,9,0,
2023-02-12,9,0,
