week_end,karma_score,karma_score_7d,forum_activity_score_7d
2023-02-05,0,150,
2023-02-12,9,0,
2023-02-19,9,0,
2023-02-26,9,0,
2023-03-24,9,0,
2023-03-26,9,0,
2023-04-02,6,0,
2023-04-09,21,201,
2023-04-16,21,0,
2023-04-30,21,0,
2023-05-07,33,201,
2023-05-28,33,0,
2023-06-18,30,0,
2023-06-25,30,0,
