week_end,karma_score,karma_score_7d,forum_activity_score_7d
2023-03-24,114,0,
2023-03-26,114,0,
2023-04-02,111,0,
2023-04-09,105,0,
2023-04-16,105,0,
2023-04-30,105,0,
2023-05-07,99,0,
2023-05-28,99,0,
2023-06-18,93,0,
2023-06-25,93,0,
2023-07-16,93,0,0
2023-07-23,93,0,
2023-07-30,93,0,
2023-09-01,90,0,
2023-09-10,90,0,
2023-09-17,87,0,
2023-09-24,84,0,
2023-10-01,84,0,
2023-10-02,84,0,
