week_end,karma_score,karma_score_7d,forum_activity_score_7d
2023-02-05,0,150,
2023-02-12,9,0,
2023-02-19,9,0,
2023-02-26,9,0,
2023-03-24,9,0,
2023-03-26,9,0,
2023-04-02,6,0,
2023-04-09,6,0,
