week_end,karma_score,karma_score_7d,forum_activity_score_7d
2022-11-28,96,150,
2022-12-04,96,0,
2022-12-11,96,0,
2022-12-18,96,0,
2022-12-25,93,0,
2022-12-28,90,0,
2023-01-01,90,0,
2023-01-09,96,300,
2023-01-10,96,300,
2023-01-15,96,0,
2023-01-16,93,0,
2023-01-22,93,0,
2023-01-29,90,0,
2023-02-05,90,150,
2023-02-12,93,0,
