week_end,karma_score,karma_score_7d,forum_activity_score_7d
2023-04-09,15,99,
2023-04-16,15,0,
2023-04-30,15,0,
2023-05-07,27,201,
2023-05-28,27,0,
2023-06-18,24,0,
2023-06-25,24,0,
2023-07-16,24,0,
2023-07-23,24,0,
2023-07-30,24,0,
2023-09-01,21,0,
2023-09-10,21,0,
2023-09-17,21,0,
2023-09-24,21,0,
2023-10-01,27,0,
