week_end,karma_score,karma_score_7d,forum_activity_score_7d
2022-11-28,0,150,
2022-12-04,0,0,
2022-12-11,12,0,
2022-12-18,12,300,
2022-12-25,24,300,
2022-12-28,33,300,
2023-01-01,33,0,
2023-01-09,33,0,
2023-01-10,33,0,
2023-01-15,33,0,
2023-01-16,30,0,
2023-01-22,30,0,
2023-01-29,39,0,
2023-02-05,39,150,
2023-02-12,48,0,
2023-02-19,45,0,
2023-02-26,45,0,
2023-03-24,45,0,
2023-03-26,45,0,
2023-04-02,51,150,
2023-04-09,57,99,
2023-04-16,57,0,
