week_end,karma_score,karma_score_7d,forum_activity_score_7d
2023-01-09,63,300,
2023-01-10,63,300,
2023-01-15,63,0,
2023-01-16,63,0,
2023-01-22,63,0,
2023-01-29,60,0,
2023-02-05,60,0,
2023-02-12,57,0,
2023-02-19,54,0,
2023-02-26,54,0,
2023-03-24,45,0,
2023-03-26,45,0,
2023-04-02,45,0,
2023-04-09,42,0,
2023-04-16,42,0,
2023-04-30,42,0,
2023-05-07,39,0,
