week_end,karma_score,karma_score_7d,forum_activity_score_7d
2022-11-28,27,150,
2022-12-04,27,0,
2022-12-11,36,0,
2022-12-18,36,0,
2022-12-25,36,300,
2022-12-28,45,300,
2023-01-01,45,0,
2023-01-09,42,0,
2023-01-10,42,0,
2023-01-15,42,0,
2023-01-16,42,0,
2023-01-22,42,0,
2023-01-29,39,0,
2023-02-05,39,150,
2023-02-12,48,0,
2023-02-19,45,0,
2023-02-26,45,0,
2023-03-24,45,75,
2023-03-26,45,60,
2023-04-02,45,0,
2023-04-09,42,0,
2023-04-16,42,0,
2023-04-30,42,0,
2023-05-07,39,0,
