week_end,karma_score,karma_score_7d,forum_activity_score_7d
2022-11-28,165,0,
2022-12-04,165,0,
2022-12-11,156,0,
2022-12-18,156,0,
2022-12-25,150,0,
2022-12-28,144,0,
2023-01-01,144,0,
2023-01-09,150,300,
2023-01-10,150,300,
2023-01-15,150,300,
2023-01-16,156,300,
2023-01-22,156,300,
2023-01-29,150,0,
2023-02-05,150,150,
2023-02-12,150,150,
2023-02-19,156,0,
2023-02-26,156,0,
2023-03-24,168,225,
2023-03-26,165,180,
