week_end,karma_score,karma_score_7d,forum_activity_score_7d
2023-04-02,36,150,
2023-04-09,36,0,
2023-04-16,36,0,
2023-04-30,36,0,
2023-05-07,33,0,
2023-05-28,33,0,
2023-06-18,30,0,
2023-06-25,30,0,
2023-07-16,30,0,
2023-07-23,30,0,
2023-07-30,30,0,
2023-09-01,27,0,
2023-09-10,27,0,
