week_end,karma_score,karma_score_7d,forum_activity_score_7d
2023-01-09,45,300,
2023-01-10,45,300,
2023-01-15,45,0,
2023-01-16,42,0,
2023-01-22,42,0,
2023-01-29,42,0,
2023-02-05,42,0,
2023-02-12,39,0,
2023-02-19,39,0,
2023-02-26,39,0,
2023-03-24,36,0,
2023-03-26,36,0,
2023-04-02,33,0,
2023-04-09,33,0,
2023-04-16,33,0,
2023-04-30,33,0,
2023-05-07,33,0,
2023-05-28,33,0,
2023-06-18,30,0,
2023-06-25,30,0,
2023-07-16,30,0,
2023-07-23,30,0,
2023-07-30,30,0,
2023-09-01,29,0,
