week_end,karma_score,karma_score_7d,forum_activity_score_7d
2023-01-15,108,300,
2023-01-16,114,300,
2023-01-22,114,300,
2023-01-29,111,0,
2023-02-05,111,300,
2023-02-12,123,0,
2023-02-19,117,0,
2023-02-26,117,0,
2023-03-24,108,0,
2023-03-26,105,0,
2023-04-02,117,150,
2023-04-09,111,0,
2023-04-16,111,0,
2023-04-30,111,0,
2023-05-07,105,0,
2023-05-28,105,0,
