week_end,karma_score,karma_score_7d,forum_activity_score_7d
2022-11-28,54,150,
2022-12-04,54,0,
2022-12-11,60,0,
2022-12-18,60,0,
2022-12-25,57,300,
2022-12-28,66,300,
2023-01-01,66,0,
2023-01-09,75,300,
2023-01-10,75,300,
2023-01-15,75,300,
2023-01-16,84,300,
2023-01-22,84,300,
2023-01-29,90,0,
2023-02-05,90,300,
2023-02-12,102,150,
2023-02-19,108,0,
2023-02-26,108,0,
2023-03-24,114,150,
2023-03-26,114,120,
2023-04-02,123,300,
2023-04-09,120,0,
2023-04-16,120,0,
