week_end,karma_score,karma_score_7d,forum_activity_score_7d
2023-04-09,48,99,
2023-04-16,48,0,
2023-04-30,48,0,
2023-05-07,45,0,
2023-05-28,45,0,
2023-06-18,45,0,
2023-06-25,45,0,
2023-07-16,45,0,
