week_end,karma_score,karma_score_7d,forum_activity_score_7d
2023-01-15,63,300,
2023-01-16,72,300,
2023-01-22,72,300,
2023-01-29,69,0,
2023-02-05,69,0,
2023-02-12,66,0,
2023-02-19,63,0,
2023-02-26,63,0,
2023-03-24,54,0,
2023-03-26,54,0,
2023-04-02,60,150,
2023-04-09,57,0,
2023-04-16,57,0,
2023-04-30,57,0,
2023-05-07,51,0,
2023-05-28,51,0,
2023-06-18,51,0,
2023-06-25,51,0,
