week_end,karma_score,karma_score_7d,forum_activity_score_7d
2023-03-24,24,0,
2023-03-26,24,0,
2023-04-02,21,0,
2023-04-09,21,0,
2023-04-16,21,0,
2023-04-30,21,0,
2023-05-07,21,0,
