week_end,karma_score,karma_score_7d,forum_activity_score_7d
2023-07-30,0,0,0
2023-09-10,1755,0,
2023-09-17,1764,300,
2023-09-24,1770,201,
2023-10-01,1768,0,
2023-10-02,1771,0,
