week_end,sourcecred_score,discord_score,discourse_score,github_score
2022-05-29,1.5839984031321748,1.5839984031321748,0,0
2022-06-05,3.118592564147914,3.118592564147914,0,0
2022-06-12,0.31504215539450164,0.31504215539450164,0,0
2022-06-19,0.03182576265943919,0.03182576265943919,0,0
2022-06-26,0,0,0,0
2022-07-03,0,0,0,0
2022-07-10,0,0,0,0
2022-07-17,0,0,0,0
2022-07-24,0,0,0,0
2022-07-31,0,0,0,0
2022-08-07,0,0,0,0
2022-08-14,0.023245377194615526,0.023245377194615526,0,0
2022-08-21,0.23010519982969818,0.23010519982969818,0,0
2022-08-28,0.02331401751639864,0.02331401751639864,0,0
2022-09-04,0,0,0,0
2022-09-11,0,0,0,0
2022-09-18,0.06729157741021291,0.06729157741021291,0,0
2022-09-25,0.16335745068854926,0.16335745068854926,0,0
2022-10-02,0.016502470802801927,0.016502470802801927,0,0
2022-10-09,0,0,0,0
2022-10-16,0,0,0,0
2022-10-23,0,0,0,0
2022-10-30,0,0,0,0
2022-11-06,0,0,0,0
2022-11-13,0,0,0,0
2022-11-20,0,0,0,0
2022-11-27,0,0,0,0
2022-12-04,0,0,0,0
2022-12-11,0,0,0,0
2022-12-18,0,0,0,0
