week_end,sourcecred_score,discord_score,discourse_score,github_score
2022-05-29,11.275003014806224,9.447035484889422,0.896023662693208,0.9319438672235937
2022-06-05,53.898351152493404,39.203027023925934,8.86330749494281,5.832016633624662
2022-06-12,7.506227793757562,5.812606029802901,0.9042673779866315,0.789354385968029
2022-06-19,21.163820996333776,18.92295372705587,0.17935243711231857,2.061514832165589
2022-06-26,42.172090518708984,33.41305632858507,0.8892536679575613,7.869780522166355
2022-07-03,77.31903372148774,46.11168502039502,8.713170079588243,22.494178621504478
2022-07-10,54.81834656010496,34.793522439617846,6.887303712143688,13.137520408343427
2022-07-17,82.22503375442899,53.07939069934601,0.8677026685877274,28.277940386495256
2022-07-24,51.59343711198194,25.075202399904942,1.7897100751220798,24.72852463695492
2022-07-31,13.532226088618426,7.80511271797993,0.18212658147683974,5.5449867891616575
2022-08-07,52.75491245424854,22.00209549782429,0.03155279571609078,30.72126416070816
2022-08-14,51.212106317606505,11.987480967534827,0.13340072334635192,39.09122462672533
2022-08-21,56.12994267116984,18.825348793839904,1.3024517660774029,36.00214211125253
2022-08-28,45.50541774899704,18.1488922679754,12.891095092601171,14.465430388420472
2022-09-04,28.726144336449618,8.150386098244182,1.3058384347875371,19.2699198034179
2022-09-11,40.10748032668472,20.925764625444486,0.16726733784901526,19.014448363391224
2022-09-18,21.309941469847352,8.218695998270887,0.3668316213518136,12.72441385022465
2022-09-25,18.502456038441093,11.827363514992879,3.501042783960962,3.174049739487253
2022-10-02,10.834935243243782,8.650285433777466,1.2433036770996637,0.941346132366652
2022-10-09,36.64769220120539,26.564711966037187,6.3852234217458035,3.697756813422396
2022-10-16,22.914130090992202,14.004249671991847,0.7016977773826688,8.208182641617686
2022-10-23,9.39736799507727,6.797135678980223,0.6317446407796177,1.968487675317428
2022-10-30,40.19843205853008,23.811577053216638,5.615737577495289,10.771117427818155
2022-11-06,35.86501587388544,16.304375932982925,2.0458213948120414,17.514818546090474
2022-11-13,91.76758088403383,70.32029754420468,0.20688118278461398,21.24040215704454
