week_end,sourcecred_score,discord_score,discourse_score,github_score
2022-05-29,130.02889063809914,77.01007146200686,4.469910516883755,48.54890865920851
2022-06-05,122.94704046549583,75.54258969826556,22.552867690488227,24.851583076742045
2022-06-12,48.87746957240783,14.964956884714866,3.2889876176962343,30.623525069996727
2022-06-19,51.193435470022685,15.714773151626563,10.336948528689524,25.1417137897066
2022-06-26,108.36910899588534,69.14660398785934,7.167216855482616,32.05528815254339
2022-07-03,70.61703009920373,32.047874214224116,4.805397947496804,33.7637579374828
2022-07-10,71.3509889775724,34.298727569362065,3.2384725687269205,33.813788839483415
2022-07-17,87.10885619361,31.342235190051582,0.5614926113094038,55.205128392249016
2022-07-24,87.65261847905356,15.752016695303306,2.3764439079352253,69.52415787581502
2022-07-31,47.42302939763475,6.605415934670714,0.24041447106654906,40.57719899189749
2022-08-07,111.05380839844403,9.136635493478297,0.02769647730989725,101.88947642765584
2022-08-14,86.49995046013677,23.370796519343074,0.03654970300291317,63.092604237790795
2022-08-21,107.47731212904509,20.117947349301268,0.33779974883107533,87.02156503091275
2022-08-28,82.19618123067193,14.527621432004029,3.3414415714978647,64.32711822717003
2022-09-04,71.16889430058042,13.156529254107623,0.38609965521295075,57.62626539125985
2022-09-11,80.79063207195698,16.963237360310213,0.5195476391982158,63.307847072448546
2022-09-18,81.03141232444825,7.232279522387994,4.809366381673241,68.98976642038701
2022-09-25,115.95396400196282,20.89380178757738,11.191599885533353,83.86856232885208
2022-10-02,91.66244824972698,36.26237131214496,2.6901014470103917,52.70997549057163
2022-10-09,77.44871422438888,34.99293862767754,15.709370263746848,26.746405332964486
2022-10-16,59.53628652271391,15.142854603671061,7.384943558057073,37.00848836098577
2022-10-23,80.31076850981125,41.93381376945012,1.045373453431163,37.33158128692998
2022-10-30,69.90142368019954,29.558664552489343,2.889163779923822,37.45359534778637
2022-11-06,59.57414757124839,36.81629079162064,1.5179883595851713,21.23986842004258
2022-11-13,65.10326242818398,24.931930377722747,0.7884642493285564,39.382867801132676
2022-11-20,44.21497148106422,14.926704680350472,0.08857293514469998,29.199693865569046
2022-11-27,47.67195606044498,15.837520386252955,0.09726339510656727,31.737172279085456
