week_end,sourcecred_score,discord_score,discourse_score,github_score
2022-05-29,56.37114812907919,53.42295385195578,0,2.948194277123403
2022-06-05,29.3313048466626,23.835637306305237,0,5.495667540357363
2022-06-12,4.053932971971246,3.4987350700332587,0,0.555197901937988
2022-06-19,1.571849527399991,1.5155486233108464,0,0.05630090408914471
2022-06-26,0.15846860979360852,0.15846860979360852,0,0
2022-07-03,0.09093317640025064,0.06913498690130668,0,0.02179818949894396
2022-07-10,0.7430517519035862,0.532880263949761,0,0.2101714879538253
2022-07-17,5.164843695420556,3.084930861122865,0,2.0799128342976907
2022-07-24,22.305632287485555,7.332484502407131,0,14.973147785078423
2022-07-31,8.561057124990398,1.3797365561254127,0,7.181320568864985
2022-08-07,2.7623414841833873,0.6097542551038543,0,2.152587229079533
2022-08-14,9.397132901128334,4.717797107799565,0,4.679335793328768
2022-08-21,34.40626556608868,9.736286053834604,0,24.669979512254073
2022-08-28,23.230548123822913,13.720709110196703,0,9.50983901362621
2022-09-04,17.10958237034257,12.474665045293072,0,4.634917325049496
2022-09-11,3.398192889176343,2.7818129681214145,0,0.6163799210549288
2022-09-18,0.3432877756637504,0.28102064144695005,0,0.06226713421680035
2022-09-25,0.028388904422068213,0.028388904422068213,0,0
2022-10-02,0,0,0,0
2022-10-09,0,0,0,0
2022-10-16,0,0,0,0
2022-10-23,0,0,0,0
2022-10-30,0,0,0,0
2022-11-06,0,0,0,0
2022-11-13,0,0,0,0
2022-11-20,0,0,0,0
