week_end,sourcecred_score,discord_score,discourse_score,github_score
2022-05-29,0.25549878509499674,0.25549878509499674,0,0
2022-06-05,0.026984264721262613,0.026984264721262613,0,0
2022-06-12,0.01434350355630141,0.01434350355630141,0,0
2022-06-19,0.18405356106956336,0.11645060313120557,0.06760295793835779,0
2022-06-26,0.6926252928786077,0.02342775276151968,0.6691975401170881,0
2022-07-03,6.742188077989772,0.11782666287731519,6.624361415112457,0
2022-07-10,0.6834548634515083,0.01343648250907003,0.6700183809424383,0
2022-07-17,0.09234935414073583,0.016538010374101728,0.0758113437666341,0
2022-07-24,0.24003695178882778,0.1519434146008629,0.08809353718796488,0
2022-07-31,0.015349425291727887,0.015349425291727887,0,0
2022-08-07,0,0,0,0
2022-08-14,0,0,0,0
2022-08-21,0,0,0,0
2022-08-28,0,0,0,0
2022-09-04,0,0,0,0
2022-09-11,0,0,0,0
2022-09-18,0.03474676052247926,0.03474676052247926,0,0
2022-09-25,0.34395703686010337,0.34395703686010337,0,0
2022-10-02,0.1048030129392159,0.1048030129392159,0,0
2022-10-09,0.010587268165066157,0.010587268165066157,0,0
2022-10-16,0,0,0,0
2022-10-23,0,0,0,0
2022-10-30,0,0,0,0
2022-11-06,0,0,0,0
2022-11-13,0,0,0,0
2022-11-20,0,0,0,0
2022-11-27,0,0,0,0
2022-12-04,0,0,0,0
2022-12-11,0,0,0,0
2022-12-18,0,0,0,0
