week_end,block,voting_power
2022-06-05,14905988,2.512227687001788371
2022-06-12,14947132,2.500094279661687709
2022-06-19,14987809,2.487999334153848361
2022-06-26,15026233,2.475910512121904935
2022-07-03,15066169,2.463806701581967896
2022-07-10,15111487,2.451704191780374762
2022-07-17,15156813,2.439593497332894595
2022-07-24,15202012,2.427452785846708928
2022-07-31,15246903,2.41538445544652179
2022-08-07,15291833,2.403286488223452755
2022-08-14,15336463,2.391175673707817766
2022-08-21,15380672,2.379076165610095182
2022-08-28,15424591,2.366981160068178423
2022-09-04,15468373,2.354872726904280737
2022-09-11,15511691,2.342754748322074702
2022-09-18,15556726,2.330671309345739129
2022-09-25,15606660,2.318564437067854129
2022-10-02,15656732,2.306465649379060477
2022-10-09,15706816,2.294358336851274463
2022-10-16,15756957,2.282255446833857726
2022-10-23,15807086,2.270152396725567893
2022-10-30,15857151,2.25805014707164354
2022-11-06,15907253,2.245947116974712844
2022-11-13,15957380,2.23384380671875423
2022-11-20,16007503,2.221741497030752466
2022-11-27,16057597,2.209639607581292579
2022-12-04,16107727,2.197535056621067471
2022-12-11,16157748,2.185432426751319515
