week_end,block,voting_power
2022-06-05,14905988,2.089922983875152064
2022-06-12,14947132,2.079829198584910656
2022-06-19,14987809,2.069767409704732224
2022-06-26,15026233,2.05971071494603104
2022-07-03,15066169,2.049641551242929664
2022-07-10,15111487,2.039573469624455808
2022-07-17,15156813,2.02949857919655648
2022-07-24,15202012,2.019398717584945152
2022-07-31,15246903,2.00935906982099136
2022-08-07,15291833,2.08991019862909152
2022-08-14,15336463,2.079835208316457344
2022-08-21,15380672,2.069769623816354688
2022-08-28,15424591,2.059707784993808832
2022-09-04,15468373,2.049634775728415808
2022-09-11,15511691,2.039553825626602368
2022-09-18,15556726,2.029501609033513536
2022-09-25,15606660,2.019429898269673536
2022-10-02,15656732,2.009364913077979968
2022-10-09,15706816,1.999292836070112192
2022-10-16,15756957,1.989224438149977984
2022-10-23,15807086,1.979155907050197312
2022-10-30,15857151,1.96908804184864896
2022-11-06,15907253,1.959019527396324096
2022-11-13,15957380,2.08990811769711552
2022-11-20,16007503,2.079840202553199744
2022-11-27,16057597,2.069772637005855936
2022-12-04,16107727,2.059702857346889664
2022-12-11,16157748,2.049634659196225152
