week_end,block,voting_power
2022-06-05,14905988,2.115631838208086453
2022-06-12,14947132,2.105057278974237787
2022-06-19,14987809,2.094516240161495023
2022-06-26,15026233,2.083980538106743105
2022-07-03,15066169,2.073431773203183528
2022-07-10,15111487,2.062884141924687366
2022-07-17,15156813,2.052329377528484485
2022-07-24,15202012,2.041748452553895104
2022-07-31,15246903,2.30821660156226223
2022-08-07,15291833,2.296235155754812335
2022-08-14,15336463,2.284240986393329502
2022-08-21,15380672,2.272258014552140454
2022-08-28,15424591,2.260279501900448931
2022-09-04,15468373,2.248287690954744789
2022-09-11,15511691,2.236286426527305894
2022-09-18,15556726,2.224319369037968013
2022-09-25,15606660,2.212329103944623013
2022-10-02,15656732,2.200346845573753569
2022-10-09,15706816,2.188356144470768811
2022-10-16,15756957,2.176369823282801622
2022-10-23,15807086,2.164383343545874521
2022-10-30,15857151,2.15239765655374698
2022-11-06,15907253,2.140411196635439868
2022-11-13,15957380,2.12842445925645291
2022-11-20,16007503,2.116438712808465402
2022-11-27,16057597,2.104453382551497663
2022-12-04,16107727,2.092465416418071387
2022-12-11,16157748,2.080479333053544066
