week_end,block,voting_power
2022-06-05,14905988,2.928103191489180521
2022-06-12,14947132,2.913683337988918759
2022-06-19,14987809,2.899309194153800011
2022-06-26,15026233,2.884942327715941285
2022-07-03,15066169,2.870557648302436296
2022-07-10,15111487,2.856174514741290462
2022-07-17,15156813,2.841781654201453945
2022-07-24,15202012,2.827353120145636928
2022-07-31,15246903,2.81301060682802089
2022-08-07,15291833,2.798632871858960105
2022-08-14,15336463,2.784239868625059666
2022-08-21,15380672,2.769860302415511882
2022-08-28,15424591,2.755486087233361173
2022-09-04,15468373,2.741095914098395187
2022-09-11,15511691,2.726694396785347402
2022-09-18,15556726,2.712333927798021179
2022-09-25,15606660,2.697945609685886179
2022-10-02,15656732,2.683566899640721927
2022-10-09,15706816,2.669178058317019213
2022-10-16,15756957,2.654794472891337626
2022-10-23,15807086,2.640410697206904143
2022-10-30,15857151,2.62602787281623014
2022-11-06,15907253,2.611644120914140644
2022-11-13,15957380,2.59726003605923533
2022-11-20,16007503,2.582877140321529366
2022-11-27,16057597,2.568494744013047129
2022-12-04,16107727,2.554109184652814621
