week_end,block,voting_power
2022-06-05,14905988,2.089946206656325653
2022-06-12,14947132,2.079852309206081787
2022-06-19,14987809,2.069790408521438223
2022-06-26,15026233,2.059733602014876705
2022-07-03,15066169,2.049664326425362728
2022-07-10,15111487,2.039596132932500166
2022-07-17,15156813,2.029521130554554085
2022-07-24,15202012,2.019421156715421504
2022-07-31,15246903,2.00938139739302997
2022-08-07,15291833,1.999316982914626965
2022-08-14,15336463,1.989241880650836138
2022-08-21,15380672,1.979176184304092226
2022-08-28,15424591,1.969114233676526289
2022-09-04,15468373,1.959041112481989591
2022-09-11,15511691,1.948960050362795586
2022-09-18,15556726,1.938907722071606847
2022-09-25,15606660,1.928835899393051847
2022-10-02,15656732,1.918770802361376411
2022-10-09,15706816,1.908698613434724009
2022-10-16,15756957,1.898630103636686418
2022-10-23,15807086,1.888561460657522499
2022-10-30,15857151,1.87849348358399022
2022-11-06,15907253,1.868424857252467092
2022-11-13,15957380,1.85835599785397289
2022-11-20,16007503,1.848287970837518238
2022-11-27,16057597,1.838220293421520197
2022-12-04,16107727,1.828150401869296953
