week_end,block,voting_power
2022-06-05,14905988,2.065293725947988861
2022-06-12,14947132,2.055021983637811219
2022-06-19,14987809,2.044782801845770951
2022-06-26,15026233,2.034548803986378985
2022-07-03,15066169,2.024302117350668136
2022-07-10,15111487,2.014056531877121142
2022-07-17,15156813,2.003804017552420045
2022-07-24,15202012,2.127652041934199104
2022-07-31,15246903,2.11743092695237007
2022-08-07,15291833,2.107184711450060815
2022-08-14,15336463,2.096927615100926238
2022-08-21,15380672,2.086680094574932326
2022-08-28,15424591,2.076436387429835139
2022-09-04,15468373,2.066181307935485941
2022-09-11,15511691,2.055918144073635686
2022-09-18,15556726,2.045684233080353197
2022-09-25,15606660,2.035430475558048197
2022-10-02,15656732,2.025183565172997761
2022-10-09,15706816,2.014929434786782859
2022-10-16,15756957,2.127683464192788118
2022-10-23,15807086,2.117432943807155449
2022-10-30,15857151,2.10718310135590442
2022-11-06,15907253,2.096932597918631292
2022-11-13,15957380,2.08668185720432459
2022-11-20,16007503,2.076431963907994938
2022-11-27,16057597,2.066182426527215647
2022-12-04,16107727,2.055930635014617403
