week_end,block,voting_power
2022-06-05,14905988,2.476044896995171887
2022-06-12,14947132,2.464028352411721473
2022-06-19,14987809,2.452049899215889917
2022-06-26,15026233,2.440077510517774995
2022-07-03,15066169,2.428090277673288312
2022-07-10,15111487,2.416104333039100914
2022-07-17,15156813,2.404110282589338015
2022-07-24,15202012,2.392086504209591616
2022-07-31,15246903,2.38013440977834543
2022-08-07,15291833,2.368152963970895535
2022-08-14,15336463,2.356158794609412702
2022-08-21,15380672,2.344175822768223654
2022-08-28,15424591,2.332197310116532131
2022-09-04,15468373,2.320205499170827989
2022-09-11,15511691,2.308204234743389094
2022-09-18,15556726,2.296237177254051213
2022-09-25,15606660,2.284246912160706213
2022-10-02,15656732,2.272264653789836769
2022-10-09,15706816,2.488013678704448811
2022-10-16,15756957,2.476027357516481622
2022-10-23,15807086,2.464040877779554521
2022-10-30,15857151,2.45205519078742698
2022-11-06,15907253,2.440068730869119868
2022-11-13,15957380,2.42808199349013291
2022-11-20,16007503,2.416096247042145402
2022-11-27,16057597,2.404110916785177663
2022-12-04,16107727,2.392122950651751387
