week_end,block,voting_power
2022-06-05,14905988,1282.18
2022-06-12,14947132,1273.59
2022-06-19,14987809,1265.02
2022-06-26,15026233,1256.46
2022-07-03,15066169,1247.88
2022-07-10,15111487,1239.31
2022-07-17,15156813,1230.73
2022-07-24,15202012,1222.14
2022-07-31,15246903,1213.59
2022-08-07,15291833,1205.02
2022-08-14,15336463,1196.44
2022-08-21,15380672,1187.87
2022-08-28,15424591,1179.30
2022-09-04,15468373,1170.73
2022-09-11,15511691,1162.15
2022-09-18,15556726,1153.59
2022-09-25,15606660,1145.01
2022-10-02,15656732,1136.44
2022-10-09,15706816,1127.87
2022-10-16,15756957,1119.29
2022-10-23,15807086,1110.72
2022-10-30,15857151,1102.15
2022-11-06,15907253,1093.58
2022-11-13,15957380,1085.01
2022-11-20,16007503,1076.43
2022-11-27,16057597,1067.86
2022-12-04,16107727,1059.29
2022-12-11,16157748,1050.72
2022-12-18,16207857,1042.14
2022-12-25,16258038,1033.57
2023-01-01,16308190,1025.00
2023-01-08,16358347,1016.43
2023-01-15,16408488,1007.85
2023-01-22,16458621,999.28
2023-01-29,16508758,990.71
2023-02-05,16558857,982.14
2023-02-12,16608958,973.57
2023-02-19,16658939,965.00
2023-02-26,16708711,956.42
2023-03-05,16758496,947.85
2023-03-12,16808258,939.28
2023-03-19,16858067,930.70
2023-03-26,16907900,922.13
2023-04-02,16957717,913.55
2023-04-09,17007072,904.98
2023-04-16,17055792,896.44
2023-04-23,17105310,887.84
2023-04-30,17155164,879.25
2023-05-07,17204968,870.66
2023-05-14,17254453,862.11
2023-05-21,17304051,853.56
2023-05-28,17353818,844.98
2023-06-04,17403556,836.41
2023-06-11,17453186,827.84
2023-06-18,17502962,819.26
2023-06-25,17552799,810.69
2023-07-02,17602620,802.12
2023-07-09,17652460,793.55
2023-07-16,17702170,784.98
2023-07-23,17752102,776.40
2023-07-30,17802131,767.83
2023-08-06,17852208,759.26
2023-08-13,17902217,1779.36
2023-08-20,17952252,1770.79
2023-08-27,18002285,1762.21
