week_end,block,voting_power
2022-06-05,14905988,2.004331954120305809
2022-06-12,14947132,1.994651551277064511
2022-06-19,14987809,1.985001834457950019
2022-06-26,15026233,1.975357003134872365
2022-07-03,15066169,1.965700213522475784
2022-07-10,15111487,1.956044461678845198
2022-07-17,15156813,1.946382179874825505
2022-07-24,15202012,1.936695949560821312
2022-07-31,15246903,1.92706746708722641
2022-08-07,15291833,1.917415339451440145
2022-08-14,15336463,1.907752961853380514
2022-08-21,15380672,1.898099604860748378
2022-08-28,15424591,1.888449840144613917
2022-09-04,15468373,1.878789362461679723
2022-09-11,15511691,1.869121269152570458
2022-09-18,15556726,1.859480732595616691
2022-09-25,15606660,1.849821500235201691
2022-10-02,15656732,1.840168718006809183
2022-10-09,15706816,1.830509134401581077
2022-10-16,15756957,1.820853079210157354
2022-10-23,15807086,1.811196896293347047
2022-10-30,15857151,1.80154135200346966
2022-11-06,15907253,1.791885185052332676
2022-11-13,15957380,1.78222879458176917
2022-11-20,16007503,1.772573202394871814
2022-11-27,16057597,1.762917945487114241
2022-12-04,16107727,1.753260565144804709
2022-12-11,16157748,1.743604717507134185
