week_end,block,voting_power
2022-06-05,14905988,0
2022-06-12,14947132,0
2022-06-19,14987809,0
2022-06-26,15026233,0
2022-07-03,15066169,0
2022-07-10,15111487,0
2022-07-17,15156813,0
2022-07-24,15202012,0
2022-07-31,15246903,2.08992934259620437
2022-08-07,15291833,2.079864928117801365
2022-08-14,15336463,2.069789825854010538
2022-08-21,15380672,2.059724129507266626
2022-08-28,15424591,2.049662178879700689
2022-09-04,15468373,2.039589057685163991
2022-09-11,15511691,2.029507995565969986
2022-09-18,15556726,2.24885621457582767
2022-09-25,15606660,2.23764028080227767
2022-10-02,15656732,2.22643183667706571
2022-10-09,15706816,2.21521549505137849
2022-10-16,15756957,2.20400325048579698
2022-10-23,15807086,2.19279085761034739
2022-10-30,15857151,2.1815792062842382
2022-11-06,15907253,2.39296215034952808
2022-11-13,15957380,2.3805995358443746
2022-11-20,16007503,2.36823794334358812
2022-11-27,16057597,2.35587678008463578
2022-12-04,16107727,2.34351289829406722
