week_end,block,voting_power
2022-06-05,14905988,2.178919509440707253
2022-06-12,14947132,2.168344950206858587
2022-06-19,14987809,2.157803911394115823
2022-06-26,15026233,2.147268209339363905
2022-07-03,15066169,2.136719444435804328
2022-07-10,15111487,2.126171813157308166
2022-07-17,15156813,2.115617048761105285
2022-07-24,15202012,2.105036123786515904
2022-07-31,15246903,2.09451828068660917
2022-08-07,15291833,2.083974608375642165
2022-08-14,15336463,2.073419739337125738
2022-08-21,15380672,2.062874724116468226
2022-08-28,15424591,2.052333632982568689
2022-09-04,15468373,2.041780839349937591
2022-09-11,15511691,2.031219726653379586
2022-09-18,15556726,2.020688716062351647
2022-09-25,15606660,2.010137282779796647
2022-10-02,15656732,1.999592895413020411
2022-10-09,15706816,1.989041078441982409
2022-10-16,15756957,1.978493115796160018
2022-10-23,15807086,1.967945013627252899
2022-10-30,15857151,1.95739760907376942
2022-11-06,15907253,1.946849524345247892
2022-11-13,15957380,1.93630119545132809
2022-11-20,16007503,1.925753738576687838
2022-11-27,16057597,1.915206647950144997
2022-12-04,16107727,1.904657237752318553
