week_end,block,voting_power
2022-06-05,14905988,2.22282431895119037
2022-06-12,14947132,2.21176909793434323
2022-06-19,14987809,2.20074892099410567
2022-06-26,15026233,2.18973432339176745
2022-07-03,15066169,2.17870606917476712
2022-07-10,15111487,2.16767900011124214
2022-07-17,15156813,2.15664447369738765
2022-07-24,15202012,2.14558259758794816
2022-07-31,15246903,2.1345866707111293
2022-08-07,15291833,2.12356374056820285
2022-08-14,15336463,2.11252910475556602
2022-08-21,15380672,2.10150477066159954
2022-08-28,15424591,2.09048453902197081
2022-09-04,15468373,2.07945207295185039
2022-09-11,15511691,2.06841090967853394
2022-09-18,15556726,2.05740121678827063
2022-09-25,15606660,2.04637017290232063
2022-10-02,15656732,2.03534649520104819
2022-10-09,15706816,2.02431505018622961
2022-10-16,15756957,2.01328763469322722
2022-10-23,15807086,2.00226007333518171
2022-10-30,15857151,1.9912332413023518
2022-11-06,15907253,1.98020569817743668
2022-11-13,15957380,1.9691778997886961
2022-11-20,16007503,1.95815101305647502
2022-11-27,16057597,1.94712450921999213
2022-12-04,16107727,1.93609558037716737
2022-12-11,16157748,1.92506840191486005
