week_end,block,voting_power
2022-06-05,14905988,0.048322267707877917
2022-06-12,14947132,0.048081936816681843
2022-06-19,14987809,0.047842367753236647
2022-06-26,15026233,0.047602919979745545
2022-07-03,15066169,0.047363175323327592
2022-07-10,15111487,0.047123456431115574
2022-07-17,15156813,0.046883575422592365
2022-07-24,15202012,0.046643099855470656
2022-07-31,15246903,0.04640405796731613
2022-08-07,15291833,0.046164429051638685
2022-08-14,15336463,0.045924545664881082
2022-08-21,15380672,0.045684886228528914
2022-08-28,15424591,0.045445315975966521
2022-09-04,15468373,0.045205479757524399
2022-09-11,15511691,0.044965454469447954
2022-09-18,15556726,0.044726113320132183
2022-09-25,15606660,0.044486308018737183
2022-10-02,15656732,0.044246662851791379
2022-10-09,15706816,0.044006848830203601
2022-10-16,15756957,0.043767122406916002
2022-10-23,15807086,0.598936926283655969
2022-10-30,15857151,0.59563846522340602
2022-11-06,15907253,0.592339791453871452
2022-11-13,15957380,2.17828567573086456
2022-11-20,16007503,2.167792010886578832
2022-11-27,16057597,2.157298710422525208
2022-12-04,16107727,2.146803102217001592
