week_end,block,voting_power
2022-06-05,14905988,0
2022-06-12,14947132,0
2022-06-19,14987809,0
2022-06-26,15026233,2.34898205459290065
2022-07-03,15066169,2.33766471626841384
2022-07-10,15111487,2.32634859416388198
2022-07-17,15156813,2.31502481922917205
2022-07-24,15202012,2.30367297768011712
2022-07-31,15246903,2.2923888140937861
2022-08-07,15291833,2.28107693940355845
2022-08-14,15336463,2.26975305220239114
2022-08-21,15380672,2.25843973675929378
2022-08-28,15424591,2.24713063130834817
2022-09-04,15468373,2.23580897072525223
2022-09-11,15511691,2.22447838495879458
2022-09-18,15556726,2.21318009450990991
2022-09-25,15606660,2.20185989339075991
2022-10-02,15656732,2.19054725154640683
2022-10-09,15706816,2.17922663878357977
2022-10-16,15756957,2.16791016116859954
2022-10-23,15807086,2.15659353386500947
2022-10-30,15857151,2.1452776550044686
2022-11-06,15907253,2.13396104641195476
2022-11-13,15957380,2.1226441758643737
2022-11-20,16007503,2.11132824087060414
2022-11-27,16057597,2.10001269880943541
2022-12-04,16107727,2.08869466817512809
