week_end,block,voting_power
2022-06-05,14905988,0.011930767858904635
2022-06-12,14947132,0.011871430162058165
2022-06-19,14987809,0.011812280560482785
2022-06-26,15026233,0.011753160905396975
2022-07-03,15066169,0.01169396794991676
2022-07-10,15111487,0.01163478135561897
2022-07-17,15156813,0.011575554734804075
2022-07-24,15202012,0.01151618131747168
2022-07-31,15246903,0.01145716187547515
2022-08-07,15291833,0.011397997496383675
2022-08-14,15336463,0.01133877028838271
2022-08-21,15380672,0.01127959837373667
2022-08-28,15424591,0.011220448478568255
2022-09-04,15468373,0.011161232916424345
2022-09-11,15511691,0.01110197067298787
2022-09-18,15556726,0.011042877343410865
2022-09-25,15606660,0.010983669414685865
2022-10-02,15656732,0.010924501023156245
2022-10-09,15706816,0.010865290941415655
2022-10-16,15756957,0.01080610248769531
2022-10-23,15807086,0.565541475711300008
2022-10-30,15857151,0.56242692983221264
2022-11-06,15907253,0.559312183104058464
2022-11-13,15957380,2.13933192487570654
2022-11-20,16007503,2.129025915677535588
2022-11-27,16057597,2.118720264343474022
2022-12-04,16107727,2.108412346536719678
