week_end,block,voting_power
2022-06-05,14905988,3.98
2022-06-12,14947132,3.96
2022-06-19,14987809,3.94
2022-06-26,15026233,3.92
2022-07-03,15066169,3.90
2022-07-10,15111487,3.88
2022-07-17,15156813,3.87
2022-07-24,15202012,3.85
2022-07-31,15246903,3.83
2022-08-07,15291833,3.81
2022-08-14,15336463,3.79
2022-08-21,15380672,3.77
2022-08-28,15424591,3.75
2022-09-04,15468373,3.73
2022-09-11,15511691,3.71
2022-09-18,15556726,3.69
2022-09-25,15606660,3.67
2022-10-02,15656732,3.65
2022-10-09,15706816,3.64
2022-10-16,15756957,3.62
2022-10-23,15807086,3.60
2022-10-30,15857151,3.58
2022-11-06,15907253,3.56
2022-11-13,15957380,3.54
2022-11-20,16007503,3.52
2022-11-27,16057597,3.50
2022-12-04,16107727,3.48
2022-12-11,16157748,3.46
2022-12-18,16207857,3.44
2022-12-25,16258038,3.42
2023-01-01,16308190,3.41
2023-01-08,16358347,3.39
2023-01-15,16408488,3.37
2023-01-22,16458621,3.35
2023-01-29,16508758,3.33
2023-02-05,16558857,3.31
2023-02-12,16608958,3.29
2023-02-19,16658939,3.27
2023-02-26,16708711,3.25
2023-03-05,16758496,3.23
2023-03-12,16808258,3.21
2023-03-19,16858067,3.19
2023-03-26,16907900,3.18
2023-04-02,16957717,3.16
2023-04-09,17007072,3.14
2023-04-16,17055792,3.12
2023-04-23,17105310,3.10
2023-04-30,17155164,3.08
2023-05-07,17204968,3.06
2023-05-14,17254453,3.04
2023-05-21,17304051,3.02
2023-05-28,17353818,3.00
2023-06-04,17403556,2.98
2023-06-11,17453186,2.96
2023-06-18,17502962,2.95
2023-06-25,17552799,2.93
2023-07-02,17602620,2.91
2023-07-09,17652460,2.89
2023-07-16,17702170,2.87
2023-07-23,17752102,2.85
