week_end,block,voting_power
2022-06-05,14905988,2.094101803600931235
2022-06-12,14947132,2.083987835696591565
2022-06-19,14987809,2.073905928179423385
2022-06-26,15026233,2.063829124969473975
2022-07-03,15066169,2.05373982788335836
2022-07-10,15111487,2.04365161504550817
2022-07-17,15156813,2.033556579783957075
2022-07-24,15202012,2.02343652340858848
2022-07-31,15246903,2.01337680127900515
2022-08-07,15291833,2.003292374969712675
2022-08-14,15336463,1.99319723962370631
2022-08-21,15380672,1.98311152889723787
2022-08-28,15424591,1.973029571337842055
2022-09-04,15468373,1.962936421000198545
2022-09-11,15511691,1.95283531394836107
2022-09-18,15556726,1.942762997858156265
2022-09-25,15606660,1.932671148618431265
2022-10-02,15656732,1.922586038398694445
2022-10-09,15706816,1.912493822182633455
2022-10-16,15756957,1.90240529241067491
2022-10-23,15807086,1.892316629192776005
2022-10-30,15857151,1.8822286332045789
2022-11-06,15907253,1.87213998666742254
2022-11-13,15957380,1.86205110659987055
2022-11-20,16007503,1.85196306056944581
2022-11-27,16057597,1.841875364834614515
2022-12-04,16107727,1.831785450561024735
2022-12-11,16157748,1.821697137638719275
