week_end,block,voting_power
2022-06-05,14905988,2.089379483319360247
2022-06-12,14947132,2.079288322995664313
2022-06-19,14987809,2.069229150761118677
2022-06-26,15026233,2.059175071323284795
2022-07-03,15066169,2.049108526183695672
2022-07-10,15111487,2.039043062847329634
2022-07-17,15156813,2.028970792472221415
2022-07-24,15202012,2.018873557407349696
2022-07-31,15246903,2.00883652053106103
2022-08-07,15291833,1.998774835184412535
2022-08-14,15336463,1.988702464950545262
2022-08-21,15380672,1.978639498083155574
2022-08-28,15424591,1.968580275919230411
2022-09-04,15468373,1.958509886217417709
2022-09-11,15511691,1.948431557744260214
2022-09-18,15556726,1.938381955307457253
2022-09-25,15606660,1.928312863769512253
2022-10-02,15656732,1.918250496054676889
2022-10-09,15706816,1.908181038367948691
2022-10-16,15756957,1.898115258812178982
2022-10-23,15807086,1.888049346111397201
2022-10-30,15857151,1.87798409913567578
2022-11-06,15907253,1.867918203078020508
2022-11-13,15957380,1.85785207401659411
2022-11-20,16007503,1.847786777111493162
2022-11-27,16057597,1.837721829712048903
2022-12-04,16107727,1.827654668776778947
