week_end,block,voting_power
2022-06-05,14905988,2.599738007901634847
2022-06-12,14947132,2.586808205929335313
2022-06-19,14987809,2.573919390290115277
2022-06-26,15026233,2.561037100050438595
2022-07-03,15066169,2.548138837509265272
2022-07-10,15111487,2.535241961082374034
2022-07-17,15156813,2.522336362797923215
2022-07-24,15202012,2.509398777260808896
2022-07-31,15246903,2.49653832365228383
2022-08-07,15291833,2.483646287962962335
2022-08-14,15336463,2.470740561729500862
2022-08-21,15380672,2.457846884027875974
2022-08-28,15424591,2.444958004414150611
2022-09-04,15468373,2.432054815836067109
2022-09-11,15511691,2.419141455311636614
2022-09-18,15556726,2.406264901452604253
2022-09-25,15606660,2.393363376211659253
2022-10-02,15656732,2.380470466204098289
2022-10-09,15706816,2.367568471816780891
2022-10-16,15756957,2.354671190218022582
2022-10-23,15807086,2.341773738020583401
2022-10-30,15857151,2.32887713881654858
2022-11-06,15907253,2.315979707943944508
2022-11-13,15957380,2.30308197852364891
2022-11-20,16007503,2.290185315345108762
2022-11-27,16057597,2.277289099988105903
2022-12-04,16107727,2.264390048428033547
