week_end,block,voting_power
2022-06-05,14905988,0.096644535537667117
2022-06-12,14947132,0.096163873754668643
2022-06-19,14987809,0.095684735627173847
2022-06-26,15026233,0.095205840079587545
2022-07-03,15066169,0.094726350766146792
2022-07-10,15111487,0.094246912981117974
2022-07-17,15156813,0.093767150963466365
2022-07-24,15202012,0.093286199828616256
2022-07-31,15246903,0.09280811605170413
2022-08-07,15291833,0.092328858219744685
2022-08-14,15336463,0.091849091445624282
2022-08-21,15380672,0.091369772572315314
2022-08-28,15424591,0.090890632066586121
2022-09-04,15468373,0.090410959629096799
2022-09-11,15511691,0.089930909052338354
2022-09-18,15556726,0.089452226753102983
2022-09-25,15606660,0.088972616149707983
2022-10-02,15656732,0.088493325815211779
2022-10-09,15706816,0.088013697771431201
2022-10-16,15756957,0.087534244924251202
2022-10-23,15807086,0.522328714740120033
2022-10-30,15857151,0.51945214986222714
2022-11-06,15907253,0.516575399482051164
2022-11-13,15957380,1.79794503895159209
2022-11-20,16007503,2.28897293085263502
2022-11-27,16057597,2.27794642701615213
2022-12-04,16107727,2.26691749817332737
2022-12-11,16157748,2.25589035617728083
