week_end,block,voting_power
2022-06-05,14905988,2.590522646262974117
2022-06-12,14947132,2.577827616452404843
2022-06-19,14987809,2.565172828767846847
2022-06-26,15026233,2.552524447998252145
2022-07-03,15066169,2.539860384943338792
2022-07-10,15111487,2.527197682834414374
2022-07-17,15156813,2.514526417234574965
2022-07-24,15202012,2.501823745188837056
2022-07-31,15246903,2.48919680455297573
2022-08-07,15291833,2.476538855286197285
2022-08-14,15336463,2.463867464060574282
2022-08-21,15380672,2.451207902596239714
2022-08-28,15424591,2.438553052098789921
2022-09-04,15468373,2.425884152451208199
2022-09-11,15511691,2.413205265553830754
2022-09-18,15556726,2.400562517006867183
2022-09-25,15606660,2.387895250494472183
2022-10-02,15656732,2.375236442784839179
2022-10-09,15706816,2.362568715644571001
2022-10-16,15756957,2.349905615720665202
2022-10-23,15807086,2.337242348295714611
2022-10-30,15857151,2.32457991837598798
2022-11-06,15907253,2.311916671888667988
2022-11-13,15957380,2.29925313227451961
2022-11-20,16007503,2.286590639541901182
2022-11-27,16057597,2.273928586499525333
2022-12-04,16107727,2.261263748752279817
