week_end,block,voting_power
2022-06-05,14905988,2.418062196932661162
2022-06-12,14947132,2.406095327410580598
2022-06-19,14987809,2.394166391810550942
2022-06-26,15026233,2.38224349563827757
2022-07-03,15066169,2.370305816683685712
2022-07-10,15111487,2.358369420614074764
2022-07-17,15156813,2.34642495223743009
2022-07-24,15202012,2.334450878822764416
2022-07-31,15246903,2.32254819302311338
2022-08-07,15291833,2.31061627718258961
2022-08-14,15336463,2.298671690385792852
2022-08-21,15380672,2.286738254819984004
2022-08-28,15424591,2.274809260009878306
2022-09-04,15468373,2.262867021879431214
2022-09-11,15511691,2.250915369346893444
2022-09-18,15556726,2.238997782344771838
2022-09-25,15606660,2.227057083676301838
2022-10-02,15656732,2.215124358631405494
2022-10-09,15706816,2.203183225755711186
2022-10-16,15756957,2.191246454688951972
2022-10-23,15807086,2.179309525728656646
2022-10-30,15857151,2.16737338623604188
2022-11-06,15907253,2.155436477012438568
2022-11-13,15957380,2.14349929147514706
2022-11-20,16007503,2.131563092772456252
2022-11-27,16057597,2.119627308540297738
2022-12-04,16107727,2.107688899328101362
2022-12-11,16157748,2.095752404575030344
