week_end,block,voting_power
2022-06-05,14905988,2.030356815538539653
2022-06-12,14947132,2.020503248980098187
2022-06-19,14987809,2.010680917359504223
2022-06-26,15026233,2.000863558627037905
2022-07-03,15066169,1.991034027694546728
2022-07-10,15111487,1.981205553094500966
2022-07-17,15156813,2.064649910741922845
2022-07-24,15202012,2.054323889869125568
2022-07-31,15246903,2.04405943117130189
2022-08-07,15291833,2.033769765511593805
2022-08-14,15336463,2.023469172863681946
2022-08-21,15380672,2.013178196646198642
2022-08-28,15424591,2.002891049980655913
2022-09-04,15468373,1.992592482740214847
2022-09-11,15511691,1.982285796849659762
2022-09-18,15556726,1.972008487877546599
2022-09-25,15606660,1.961711248215111599
2022-10-02,15656732,1.951420884725938787
2022-10-09,15706816,1.941123270618425153
2022-10-16,15756957,1.930829417981928706
2022-10-23,15807086,1.920535429183585483
2022-10-30,15857151,1.91024212119447614
2022-11-06,15907253,1.899948149416363764
2022-11-13,15957380,1.88965393935501953
2022-11-20,16007503,1.879360580305217646
2022-11-27,16057597,1.869067578680263549
2022-12-04,16107727,1.858772313364606801
