week_end,block,voting_power
2022-06-05,14905988,2.050555434259903155
2022-06-12,14947132,2.040356992871725245
2022-06-19,14987809,2.030190879644220105
2022-06-26,15026233,2.020029913355927175
2022-07-03,15066169,2.00985634884060828
2022-07-10,15111487,1.99968387762937041
2022-07-17,15156813,1.989504527012453475
2022-07-24,15202012,1.97929994630135904
2022-07-31,15246903,1.96915620375735795
2022-08-07,15291833,1.958987550700372275
2022-08-14,15336463,1.94880809916307863
2022-08-21,15380672,1.93863815096125851
2022-08-28,15424591,1.928471987273565015
2022-09-04,15468373,1.918294537323742785
2022-09-11,15511691,1.90810906420397211
2022-09-18,15556726,1.897952622512568345
2022-09-25,15606660,1.887776484527643345
2022-10-02,15656732,1.877607141848083485
2022-10-09,15706816,1.867430633821777215
2022-10-16,15756957,1.85725784302934643
2022-10-23,15807086,1.847084917676413365
2022-10-30,15857151,1.8369126651259917
2022-11-06,15907253,1.82673975659312142
2022-11-13,15957380,1.81656661257937215
2022-11-20,16007503,1.80639430956876213
2022-11-27,16057597,1.796222359779470595
2022-12-04,16107727,1.786048172921828655
