week_end,block,voting_power
2022-06-05,14905988,2.913719629845842921
2022-06-12,14947132,2.899299776345581159
2022-06-19,14987809,2.884925632510462411
2022-06-26,15026233,2.870558766072603685
2022-07-03,15066169,2.856174086659098696
2022-07-10,15111487,2.841790953097952862
2022-07-17,15156813,2.827398092558116345
2022-07-24,15202012,2.812969558502299328
2022-07-31,15246903,2.79862704518468329
2022-08-07,15291833,2.784249310215622505
2022-08-14,15336463,2.769856306981722066
2022-08-21,15380672,2.755476740772174282
2022-08-28,15424591,2.741102525590023573
2022-09-04,15468373,2.726712352455057587
2022-09-11,15511691,2.712310835142009802
2022-09-18,15556726,2.697950366154683579
2022-09-25,15606660,2.683562048042548579
2022-10-02,15656732,2.669183337997384327
2022-10-09,15706816,2.654794496673681613
2022-10-16,15756957,2.640410911248000026
2022-10-23,15807086,2.626027135563566543
2022-10-30,15857151,2.61164431117289254
2022-11-06,15907253,2.597260559270803044
2022-11-13,15957380,2.58287647441589773
2022-11-20,16007503,2.568493578678191766
2022-11-27,16057597,2.554111182369709529
2022-12-04,16107727,2.539725623009477021
