week_end,block,voting_power
2022-06-05,14905988,2.093827535302820554
2022-06-12,14947132,2.083714892043137366
2022-06-19,14987809,2.073634304971618814
2022-06-26,15026233,2.06355882153879869
2022-07-03,15066169,2.053470845866157904
2022-07-10,15111487,2.043383954299776588
2022-07-17,15156813,2.03329024120323953
2022-07-24,15202012,2.023171510269945472
2022-07-31,15246903,2.01311310568035146
2022-08-07,15291833,2.00303000014659937
2022-08-14,15336463,1.992936186978715284
2022-08-21,15380672,1.982851797196009668
2022-08-28,15424591,1.972771160088817602
2022-09-04,15468373,1.962679331669316238
2022-09-11,15511691,1.952579547577726148
2022-09-18,15556726,1.942508550676964446
2022-09-25,15606660,1.932418023184974446
2022-10-02,15656732,1.922334233830350998
2022-10-09,15706816,1.912243339410088562
2022-10-16,15756957,1.902156130951108324
2022-10-23,15807086,1.892068789063665382
2022-10-30,15857151,1.88198211431853596
2022-11-06,15907253,1.871894789109650856
2022-11-13,15957380,1.86180723040095602
2022-11-20,16007503,1.851720505620153084
2022-11-27,16057597,1.841634131089064746
2022-12-04,16107727,1.831545538309783954
2022-12-11,16157748,1.82145854667205561
