week_end,block,voting_power
2022-06-05,14905988,2.089946206656325653
2022-06-12,14947132,2.079852309206081787
2022-06-19,14987809,2.069790408521438223
2022-06-26,15026233,2.059733602014876705
2022-07-03,15066169,2.049664326425362728
2022-07-10,15111487,2.039596132932500166
2022-07-17,15156813,2.089932089456934885
2022-07-24,15202012,2.079832115617802304
2022-07-31,15246903,2.06979235629541077
2022-08-07,15291833,2.059727941817007765
2022-08-14,15336463,2.049652839553216938
2022-08-21,15380672,2.039587143206473026
2022-08-28,15424591,2.079867658330891089
2022-09-04,15468373,2.069794537136354391
2022-09-11,15511691,2.059713475017160386
2022-09-18,15556726,2.049661146725971647
2022-09-25,15606660,2.039589324047416647
2022-10-02,15656732,2.089935185918122011
2022-10-09,15706816,2.079862996991469609
2022-10-16,15756957,2.069794487193432018
2022-10-23,15807086,2.059725844214268099
2022-10-30,15857151,2.04965786714073582
2022-11-06,15907253,2.039589240809212692
2022-11-13,15957380,2.02952038141071849
2022-11-20,16007503,2.089931806447041438
2022-11-27,16057597,2.079864129031043397
2022-12-04,16107727,2.069794237478820153
2022-12-11,16157748,2.059725944100112845
