week_end,block,voting_power
2022-06-05,14905988,0.106308989103624957
2022-06-12,14947132,0.105780261142266003
2022-06-19,14987809,0.105253209201961287
2022-06-26,15026233,0.104726424099555945
2022-07-03,15066169,0.104198985854710632
2022-07-10,15111487,0.103671604291118454
2022-07-17,15156813,0.103143866071641165
2022-07-24,15202012,0.102614819823245376
2022-07-31,15246903,0.10208892766858173
2022-08-07,15291833,0.101561744053365885
2022-08-14,15336463,0.101034000601772922
2022-08-21,15380672,0.100506749841072594
2022-08-28,15424591,0.099979695284710041
2022-09-04,15468373,0.099452055603411279
2022-09-11,15511691,0.098923999968916434
2022-09-18,15556726,0.098397449439697143
2022-09-25,15606660,0.097869877775902143
2022-10-02,15656732,0.097342658407895859
2022-10-09,15706816,0.096815067559676721
2022-10-16,15756957,0.096287669427718242
2022-10-23,15807086,0.507554749930815153
2022-10-30,15857151,0.50510966978487834
2022-11-06,15907253,0.502664431962000924
2022-11-13,15957380,1.97145189534867609
2022-11-20,16007503,2.000363300408031678
2022-11-27,16057597,1.990727094881523957
2022-12-04,16107727,1.981088770110343593
