week_end,block,voting_power
2022-06-05,14905988,0.49
2022-06-12,14947132,0.48
2022-06-19,14987809,0.48
2022-06-26,15026233,0.48
2022-07-03,15066169,0.48
2022-07-10,15111487,0.47
2022-07-17,15156813,0.47
2022-07-24,15202012,0.47
2022-07-31,15246903,0.47
2022-08-07,15291833,0.46
2022-08-14,15336463,0.46
2022-08-21,15380672,0.46
2022-08-28,15424591,0.46
2022-09-04,15468373,0.46
2022-09-11,15511691,0.45
2022-09-18,15556726,0.45
2022-09-25,15606660,0.45
2022-10-02,15656732,0.45
2022-10-09,15706816,0.44
2022-10-16,15756957,0.44
2022-10-23,15807086,1.00
2022-10-30,15857151,0.99
2022-11-06,15907253,0.99
2022-11-13,15957380,2.45
2022-11-20,16007503,2.44
2022-11-27,16057597,2.43
2022-12-04,16107727,2.42
2022-12-11,16157748,2.40
2022-12-18,16207857,2.39
2022-12-25,16258038,2.38
2023-01-01,16308190,2.37
