week_end,block,voting_power
2022-06-05,14905988,2.099898331455307493
2022-06-12,14947132,2.089756367826703147
2022-06-19,14987809,2.079646553329249663
2022-06-26,15026233,2.069541857267869105
2022-07-03,15066169,2.059424632746950568
2022-07-10,15111487,2.049308495475524646
2022-07-17,15156813,2.039185516895752885
2022-07-24,15202012,2.029037447943074624
2022-07-31,15246903,2.01894988024293157
2022-08-07,15291833,2.008837539981272165
2022-08-14,15336463,1.998714461040008778
2022-08-21,15380672,1.988600832805873506
2022-08-28,15424591,1.978490968127674209
2022-09-04,15468373,1.968369879689328071
2022-09-11,15511691,1.958240812512397666
2022-09-18,15556726,1.948140615991225007
2022-09-25,15606660,1.938020832252270007
2022-10-02,15656732,1.927907806187084491
2022-10-09,15706816,1.917787654455993529
2022-10-16,15756957,1.907671199373177458
2022-10-23,15807086,1.897554610475039219
2022-10-30,15857151,1.88743869065351182
2022-11-06,15907253,1.877322118482288852
2022-11-13,15957380,1.86720531213425209
2022-11-20,16007503,1.857089342131978878
2022-11-27,16057597,1.846973723394926357
2022-12-04,16107727,1.836855879978142793
2022-12-11,16157748,1.826739642345225245
