week_end,block,voting_power
2022-06-05,14905988,2.29894082730940421
2022-06-12,14947132,2.28783754011419659
2022-06-19,14987809,2.27676944936114911
2022-06-26,15026233,2.26570696220399185
2022-07-03,15066169,2.25463075905558696
2022-07-10,15111487,2.24355574621349862
2022-07-17,15156813,2.23247324359781845
2022-07-24,15202012,2.22136327237483328
2022-07-31,15246903,2.2103195371202629
2022-08-07,15291833,2.19924868119408005
2022-08-14,15336463,2.18816606870397066
2022-08-21,15380672,2.17709380272261282
2022-08-28,15424591,2.16602565703235073
2022-09-04,15468373,2.15494522371842087
2022-09-11,15511691,2.14385605538736802
2022-09-18,15556726,2.13279849426712079
2022-09-25,15606660,2.12171948932077079
2022-10-02,15656732,2.11064788258598827
2022-10-09,15706816,2.09956847476673113
2022-10-16,15756957,2.08849311398895026
2022-10-23,15807086,2.07741760671193043
2022-10-30,15857151,2.0663428319311054
2022-11-06,15907253,2.05526734296649044
2022-11-13,15957380,2.0441915976282073
2022-11-20,16007503,2.28784964461381566
2022-11-27,16057597,2.27677519945627829
2022-12-04,16107727,2.26569831874889321
