week_end,block,voting_power
2022-06-05,14905988,2.010329208264470933
2022-06-12,14947132,2.000619840241110907
2022-06-19,14987809,1.990941250058946703
2022-06-26,15026233,1.981267559990937505
2022-07-03,15066169,1.971581875852660008
2022-07-10,15111487,1.961897232588304326
2022-07-17,15156813,1.952206039824963685
2022-07-24,15202012,1.942490826894196544
2022-07-31,15246903,1.93283353459381717
2022-08-07,15291833,1.923152526381465365
2022-08-14,15336463,1.913461237537455018
2022-08-21,15380672,1.903778996289841986
2022-08-28,15424591,1.894100358067342929
2022-09-04,15468373,1.884410974823281751
2022-09-11,15511691,1.874713953165978946
2022-09-18,15556726,1.865044570714661567
2022-09-25,15606660,1.855356436519306567
2022-10-02,15656732,1.845674771755711771
2022-10-09,15706816,1.835986285264567849
2022-10-16,15756957,1.826301337744758098
2022-10-23,15807086,1.816616262117388739
2022-10-30,15857151,1.80693182702781742
2022-11-06,15907253,1.797246767413893012
2022-11-13,15957380,1.78756148361173929
2022-11-20,16007503,1.777877000481833118
2022-11-27,16057597,1.768192853634270917
2022-12-04,16107727,1.758506576998530233
2022-12-11,16157748,1.748821837653504845
