week_end,block,voting_power
2022-06-05,14905988,2.141312108302973612
2022-06-12,14947132,2.130970126886736148
2022-06-19,14987809,2.120660928640413892
2022-06-26,15026233,2.11035694977494182
2022-07-03,15066169,2.100040195366146912
2022-07-10,15111487,2.089724549649362664
2022-07-17,15156813,2.07940192770131134
2022-07-24,15202012,2.069053720553014016
2022-07-31,15246903,2.05876720785090988
2022-08-07,15291833,2.14129900868044766
2022-08-14,15336463,2.130976284391595352
2022-08-21,15380672,2.120663197194835704
2022-08-28,15424591,2.110353947778112956
2022-09-04,15468373,2.100033253248480164
2022-09-11,15511691,2.089704422625169144
2022-09-18,15556726,2.079405032038941188
2022-09-25,15606660,2.069085667939721188
2022-10-02,15656732,2.392127667483308769
2022-10-09,15706816,2.380136966380324011
2022-10-16,15756957,2.368150645192356822
2022-10-23,15807086,2.356164165455429721
2022-10-30,15857151,2.34417847846330218
2022-11-06,15907253,2.332192018544995068
2022-11-13,15957380,2.32020528116600811
2022-11-20,16007503,2.308219534718020602
2022-11-27,16057597,2.296234204461052863
2022-12-04,16107727,2.284246238327626587
2022-12-11,16157748,2.272260154963099266
