week_end,block,voting_power
2022-06-05,14905988,2.75188661085345782
2022-06-12,14947132,2.73826766091353578
2022-06-19,14987809,2.72469188184503362
2022-06-26,15026233,2.7111229759745827
2022-07-03,15066169,2.69753724649190832
2022-07-10,15111487,2.68395297700228404
2022-07-17,15156813,2.6703595207871599
2022-07-24,15202012,2.65673237242472576
2022-07-31,15246903,2.6431864670601718
2022-08-07,15291833,2.6296072963155071
2022-08-14,15336463,2.61601370533179372
2022-08-21,15380672,2.60243280505690044
2022-08-28,15424591,2.58885695860410366
2022-09-04,15468373,2.57526604053074354
2022-09-11,15511691,2.56166440835453884
2022-09-18,15556726,2.54810154460917218
2022-09-25,15606660,2.53451237852747218
2022-10-02,15656732,2.52093228686411434
2022-10-09,15706816,2.50734262663092046
2022-10-16,15756957,2.49375793037409692
2022-10-23,15807086,2.48017305442582106
2022-10-30,15857151,2.4665890769348068
2022-11-06,15907253,2.45300422344796248
2022-11-13,15957380,2.4394190555010766
2022-11-20,16007503,2.42583501062576772
2022-11-27,16057597,2.41225143744052118
2022-12-04,16107727,2.39866487688487982
