week_end,block,voting_power
2022-06-05,14905988,2.985637438062530921
2022-06-12,14947132,2.971217584562269159
2022-06-19,14987809,2.956843440727150411
2022-06-26,15026233,2.942476574289291685
2022-07-03,15066169,2.928091894875786696
2022-07-10,15111487,2.913708761314640862
2022-07-17,15156813,2.899315900774804345
2022-07-24,15202012,2.884887366718987328
2022-07-31,15246903,2.87054485340137129
2022-08-07,15291833,2.856167118432310505
2022-08-14,15336463,2.841774115198410066
2022-08-21,15380672,2.827394548988862282
2022-08-28,15424591,2.813020333806711573
2022-09-04,15468373,2.798630160671745587
2022-09-11,15511691,2.784228643358697802
2022-09-18,15556726,2.769868174371371579
2022-09-25,15606660,2.755479856259236579
2022-10-02,15656732,2.741101146214072327
2022-10-09,15706816,2.726712304890369613
2022-10-16,15756957,2.712328719464688026
2022-10-23,15807086,2.697944943780254543
2022-10-30,15857151,2.68356211938958054
2022-11-06,15907253,2.669178367487491044
2022-11-13,15957380,2.65479428263258573
2022-11-20,16007503,2.640411386894879766
2022-11-27,16057597,2.626028990586397529
2022-12-04,16107727,2.611643431226165021
2022-12-11,16157748,2.597260178753299252
